,Sustained Wind Speed (kts),Gust Factor,Year,Month,Day
0,0.74,4.4459459459459465,2016,11,3
1,0.06,3.8333333333333335,2016,11,4
2,0.06,3.166666666666667,2016,11,4
3,0.82,4.878048780487805,2016,11,6
4,0.27,7.925925925925926,2016,11,6
5,0.06,3.8333333333333335,2016,11,6
6,0.06,3.8333333333333335,2016,11,16
7,0.04,6.25,2016,11,16
8,1.61,2.826086956521739,2016,11,16
9,1.09,2.9082568807339446,2016,11,16
10,0.86,3.779069767441861,2016,11,17
11,0.35,4.057142857142857,2016,11,17
12,0.6,4.466666666666667,2016,11,17
13,0.39,5.641025641025642,2016,11,17
14,0.76,4.657894736842105,2016,11,17
15,0.37,7.243243243243244,2016,11,17
16,0.06,3.8333333333333335,2016,11,18
17,0.1,9.9,2016,11,18
18,0.06,9.333333333333334,2016,11,18
19,0.76,4.578947368421051,2016,11,19
20,0.27,6.777777777777778,2016,11,19
21,0.37,5.621621621621622,2016,11,19
22,0.45,3.888888888888889,2016,11,19
23,1.09,3.192660550458716,2016,11,19
24,0.21,6.095238095238097,2016,11,19
25,0.47,6.361702127659576,2016,11,19
26,1.07,2.887850467289719,2016,11,19
27,1.05,4.219047619047618,2016,11,19
28,0.84,3.2857142857142856,2016,11,19
29,0.56,3.75,2016,11,19
30,0.43,4.069767441860465,2016,11,19
31,0.87,3.931034482758621,2016,11,19
32,0.43,5.325581395348838,2016,11,19
33,0.87,3.126436781609196,2016,11,20
34,0.47,4.765957446808511,2016,11,20
35,0.56,4.0,2016,11,20
36,0.1,9.9,2016,11,21
37,0.12,7.166666666666668,2016,11,21
38,0.49,3.1836734693877546,2016,11,21
39,0.17,6.999999999999999,2016,11,22
40,0.39,3.333333333333333,2016,11,22
41,0.23,7.0,2016,11,23
42,0.19,7.7894736842105265,2016,11,23
43,0.1,5.999999999999999,2016,11,23
44,0.12,5.333333333333334,2016,11,23
45,0.37,4.513513513513512,2016,11,23
46,0.06,3.8333333333333335,2016,11,23
47,0.1,7.8,2016,11,23
48,0.06,3.8333333333333335,2016,11,23
49,0.06,3.8333333333333335,2016,11,24
50,0.06,3.8333333333333335,2016,11,24
51,0.41,3.1219512195121952,2016,11,24
52,0.14,5.571428571428571,2016,11,24
53,0.06,3.5,2016,11,28
54,0.06,3.8333333333333335,2016,11,28
55,0.06,3.8333333333333335,2016,11,28
56,0.06,4.166666666666667,2016,11,28
57,0.04,5.75,2016,11,28
58,0.06,3.8333333333333335,2016,11,28
59,0.06,2.0,2016,11,29
60,0.06,3.8333333333333335,2016,12,3
61,0.06,3.8333333333333335,2016,12,3
62,0.06,3.8333333333333335,2016,12,3
63,0.06,3.8333333333333335,2016,12,3
64,0.06,3.8333333333333335,2016,12,3
65,0.06,3.8333333333333335,2016,12,3
66,0.06,3.8333333333333335,2016,12,3
67,0.06,3.8333333333333335,2016,12,3
68,0.06,3.8333333333333335,2016,12,3
69,0.06,3.8333333333333335,2016,12,3
70,0.06,3.8333333333333335,2016,12,3
71,0.06,3.8333333333333335,2016,12,3
72,0.06,3.8333333333333335,2016,12,3
73,0.06,3.8333333333333335,2016,12,3
74,0.06,3.8333333333333335,2016,12,3
75,0.06,3.8333333333333335,2016,12,3
76,0.06,3.8333333333333335,2016,12,3
77,0.06,3.8333333333333335,2016,12,3
78,0.06,3.8333333333333335,2016,12,3
79,0.06,3.8333333333333335,2016,12,3
80,0.06,3.8333333333333335,2016,12,3
81,0.06,3.8333333333333335,2016,12,3
82,0.06,3.8333333333333335,2016,12,3
83,0.06,3.8333333333333335,2016,12,3
84,0.06,3.8333333333333335,2016,12,7
85,0.06,3.8333333333333335,2016,12,7
86,0.06,3.8333333333333335,2016,12,7
87,0.06,3.8333333333333335,2016,12,7
88,0.06,3.8333333333333335,2016,12,7
89,0.06,3.8333333333333335,2016,12,7
90,0.06,3.8333333333333335,2016,12,7
91,0.06,3.8333333333333335,2016,12,7
92,0.06,3.8333333333333335,2016,12,7
93,0.06,3.8333333333333335,2016,12,7
94,0.06,3.8333333333333335,2016,12,7
95,0.06,3.8333333333333335,2016,12,8
96,0.06,3.8333333333333335,2016,12,8
97,0.06,3.8333333333333335,2016,12,8
98,0.06,3.8333333333333335,2016,12,8
99,0.06,3.8333333333333335,2016,12,8
100,0.06,3.8333333333333335,2016,12,8
101,0.06,3.8333333333333335,2016,12,8
102,0.06,3.8333333333333335,2016,12,10
103,0.06,3.8333333333333335,2016,12,10
104,0.06,3.8333333333333335,2016,12,10
105,0.06,3.8333333333333335,2016,12,10
106,0.06,3.8333333333333335,2016,12,10
107,0.06,3.8333333333333335,2016,12,10
108,0.06,3.8333333333333335,2016,12,10
109,0.06,3.8333333333333335,2016,12,10
110,0.06,3.8333333333333335,2016,12,10
111,0.06,3.8333333333333335,2016,12,10
112,0.06,3.8333333333333335,2016,12,10
113,0.06,3.8333333333333335,2016,12,10
114,0.06,3.8333333333333335,2016,12,10
115,0.06,3.8333333333333335,2016,12,10
116,0.06,3.8333333333333335,2016,12,10
117,0.06,3.8333333333333335,2016,12,10
118,0.06,3.8333333333333335,2016,12,10
119,0.06,3.8333333333333335,2016,12,10
120,0.06,3.8333333333333335,2016,12,10
121,0.06,3.8333333333333335,2016,12,10
122,0.06,3.8333333333333335,2016,12,10
123,0.06,3.8333333333333335,2016,12,10
124,0.06,3.8333333333333335,2016,12,10
125,0.06,3.8333333333333335,2016,12,10
126,0.06,3.8333333333333335,2016,12,10
127,0.06,3.8333333333333335,2016,12,10
128,0.06,3.8333333333333335,2016,12,10
129,0.06,3.8333333333333335,2016,12,10
130,0.06,3.8333333333333335,2016,12,10
131,0.06,3.8333333333333335,2016,12,10
